uid|action|jobNo|invoice|dateTime|source|url|deviceType
1039382087270|viewJob|6857932|27935073|2016-07-26 14:56:48|web|www.104.com.tw/job/|
1039382087270|applyJob|6044673|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|6044673|27935073|2016-07-26 14:57:47|web|www.104.com.tw/job/|
1039382087270|viewJob|7492769|11456006|2016-07-26 15:06:33|web|www.104.com.tw/job/|
1039382087270|viewJob|7628196|84443471|2016-07-26 14:52:00|web|www.104.com.tw/job/|
1039382087270|applyJob|7628196|84443471||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7348748|27935073|2016-07-26 14:57:04|web|www.104.com.tw/job/|
1039382087270|viewJob|7644586|80329815|2016-07-26 14:54:05|web|www.104.com.tw/job/|
1039382087270|viewJob|7491554|11456006|2016-07-26 15:09:19|web|www.104.com.tw/job/|
1039382087270|viewCust||3434016|2016-07-26 15:02:44|web|www.104.com.tw/jobbank/custjob/index.php|
1039382087270|viewCust||11456006|2016-07-26 15:07:04|web|www.104.com.tw/jobbank/custjob/index.php|
1039382087270|viewJob|7431549|80329815|2016-08-14 23:52:01|app||1
1039382087270|viewJob|7017409|3434016|2016-08-07 20:43:38|web|www.104.com.tw/job/|
1039382087270|viewJob|7017409|3434016|2016-08-08 11:23:27|app||1
1039382087270|viewJob|8300575|70789634|2016-08-01 08:21:24|web|www.104.com.tw/job/|
1039382087270|applyJob|8300575|70789634||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8128838|89283591|2016-08-01 08:16:33|web|www.104.com.tw/job/|
1039382087270|viewJob|7492256|11456006|2016-08-08 11:35:01|app||1
1039382087270|viewJob|7492256|11456006|2016-08-23 21:16:48|app||1
1039382087270|viewJob|7492256|11456006|2016-08-23 21:18:34|app||1
1039382087270|viewJob|8407219|70789634|2016-08-10 09:40:43|web|www.104.com.tw/job/|
1039382087270|viewJob|8204647|70789634|2016-08-15 00:02:45|app||1
1039382087270|viewJob|8204647|70789634|2016-08-07 20:54:54|web|www.104.com.tw/job/|
1039382087270|viewJob|8324829|3358805|2016-08-10 09:36:19|web|www.104.com.tw/job/|
1039382087270|viewJob|8108965|89283591|2016-08-10 09:53:52|web|www.104.com.tw/job/|
1039382087270|viewJob|8021574|16831570|2016-08-10 09:48:03|web|www.104.com.tw/job/|
1039382087270|viewJob|8428581|11456006|2016-08-07 20:20:35|web|www.104.com.tw/job/|
1039382087270|applyJob|8428581|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8428581|11456006|2016-08-18 23:25:14|web|www.104.com.tw/job/|
1039382087270|applyJob|8428581|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8428581|11456006|2016-08-08 11:37:00|app||1
1039382087270|viewJob|7956528|3077208|2016-08-29 13:05:59|web|www.104.com.tw/job/|
1039382087270|viewJob|4998011|80328219|2016-08-10 09:49:50|web|www.104.com.tw/job/|
1039382087270|applyJob|4998011|80328219||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|4998011|80328219|2016-08-10 09:48:39|web|www.104.com.tw/job/|
1039382087270|viewJob|8393350|70789634|2016-08-14 23:52:11|app||1
1039382087270|viewJob|6482267|86517096|2016-08-10 09:52:46|web|www.104.com.tw/job/|
1039382087270|viewJob|7787624|3458403|2016-08-23 21:17:00|app||1
1039382087270|viewJob|8044541|75094900|2016-08-29 13:06:56|web|www.104.com.tw/job/|
1039382087270|viewJob|8271121|3557017|2016-08-26 13:42:27|web|www.104.com.tw/job/|
1039382087270|applyJob|8271121|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8271121|3557017|2016-08-07 20:37:41|web|www.104.com.tw/job/|
1039382087270|viewJob|8271121|3557017|2016-08-18 23:20:05|web|www.104.com.tw/job/|
1039382087270|viewJob|5537936|3036306|2016-08-14 23:49:40|app||1
1039382087270|viewJob|7501101|3434016|2016-08-07 20:22:22|web|www.104.com.tw/job/|
1039382087270|applyJob|7501101|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7501101|3434016|2016-08-01 08:10:35|web|www.104.com.tw/job/|
1039382087270|viewJob|7501101|3434016|2016-08-23 21:17:25|app||1
1039382087270|viewJob|7595671|70796826|2016-08-14 23:49:14|app||1
1039382087270|viewJob|6194624|3434016|2016-08-15 00:00:29|app||1
1039382087270|viewJob|8431635|3358805|2016-08-07 20:33:22|web|www.104.com.tw/job/|
1039382087270|viewJob|3941643|84443471|2016-08-23 21:15:41|app||1
1039382087270|viewJob|3941643|84443471|2016-08-07 20:45:53|web|www.104.com.tw/job/|
1039382087270|viewJob|5449574|28421312|2016-08-14 23:49:58|app||1
1039382087270|viewJob|8225629|84703052|2016-08-10 09:46:16|web|www.104.com.tw/job/|
1039382087270|viewJob|7840041|84894313|2016-08-26 13:37:53|web|www.104.com.tw/job/|
1039382087270|viewJob|7840041|84894313|2016-08-15 00:07:20|app||1
1039382087270|viewJob|7109002|3434016|2016-08-07 20:23:03|web|www.104.com.tw/job/|
1039382087270|saveJob|7109002|3434016|2016-08-07 20:44:06|web|www.104.com.tw/job/AjaxSaveJob|
1039382087270|viewJob|7109002|3434016|2016-08-07 20:44:00|web|www.104.com.tw/job/|
1039382087270|applyJob|7109002|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7109002|3434016|2016-08-01 08:12:00|web|www.104.com.tw/job/|
1039382087270|applyJob|7109002|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7944696|3557017|2016-08-10 09:25:12|web|www.104.com.tw/job/|
1039382087270|applyJob|7944696|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8128858|89283591|2016-08-01 08:16:07|web|www.104.com.tw/job/|
1039382087270|viewJob|8464482|70789634|2016-08-18 23:21:52|web|www.104.com.tw/job/|
1039382087270|viewJob|8464482|70789634|2016-08-23 21:24:43|app||1
1039382087270|viewJob|7503477|3434016|2016-08-07 20:36:25|web|www.104.com.tw/job/|
1039382087270|viewJob|7585141|11456006|2016-08-01 09:09:00|web|www.104.com.tw/job/|
1039382087270|viewJob|7585141|11456006|2016-08-07 20:12:54|web|www.104.com.tw/job/|
1039382087270|applyJob|7585141|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7585141|11456006|2016-08-07 20:12:03|web|www.104.com.tw/job/|
1039382087270|viewJob|7585141|11456006|2016-08-23 21:15:48|app||1
1039382087270|viewJob|7771540|86517096|2016-08-10 09:23:48|web|www.104.com.tw/job/|
1039382087270|viewJob|7982802|84443471|2016-08-26 13:37:35|web|www.104.com.tw/job/|
1039382087270|viewJob|7982802|84443471|2016-08-14 23:57:27|app||1
1039382087270|applyJob|8014373|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8014373|11456006|2016-08-29 13:00:23|web|www.104.com.tw/job/|
1039382087270|viewJob|8149662|84443471|2016-08-23 21:15:25|app||1
1039382087270|viewJob|8149662|84443471|2016-08-09 11:26:05|app||1
1039382087270|viewJob|7571283|3359109|2016-08-07 20:29:25|web|www.104.com.tw/job/|
1039382087270|viewJob|7571283|3359109|2016-08-08 11:21:15|app||1
1039382087270|viewJob|8348866|3557017|2016-08-15 00:00:43|app||1
1039382087270|viewJob|7492692|11456006|2016-08-07 20:14:37|web|www.104.com.tw/job/|
1039382087270|viewJob|5474380|27935073|2016-08-07 20:52:36|web|www.104.com.tw/job/|
1039382087270|viewJob|5474380|27935073|2016-08-14 23:59:09|app||1
1039382087270|viewJob|7731878|70796749|2016-08-14 23:49:02|app||1
1039382087270|viewJob|8184495|89283591|2016-08-14 23:55:26|app||1
1039382087270|applyJob|8081424|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8081424|3557017|2016-08-26 13:45:47|web|www.104.com.tw/job/|
1039382087270|viewJob|8081424|3557017|2016-08-26 13:40:38|web|www.104.com.tw/job/|
1039382087270|viewJob|8081424|3557017|2016-08-07 20:19:40|web|www.104.com.tw/job/|
1039382087270|applyJob|8081424|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8081424|3557017|2016-08-14 23:56:44|app||1
1039382087270|applyJob|8081424|3557017||app||0
1039382087270|viewJob|8081424|3557017|2016-08-18 23:17:22|web|www.104.com.tw/job/|
1039382087270|applyJob|8081424|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8387313|3557017|2016-08-08 11:24:55|app||1
1039382087270|viewJob|6303964|11456006|2016-08-10 09:37:57|web|www.104.com.tw/job/|
1039382087270|viewJob|6158448|4231910|2016-08-10 09:21:53|web|www.104.com.tw/job/|
1039382087270|viewJob|5503456|11456006|2016-08-07 20:17:10|web|www.104.com.tw/job/|
1039382087270|viewJob|7503466|3434016|2016-08-07 20:35:30|web|www.104.com.tw/job/|
1039382087270|viewJob|7503466|3434016|2016-08-01 08:11:10|web|www.104.com.tw/job/|
1039382087270|viewJob|4740513|3434016|2016-08-07 20:37:16|web|www.104.com.tw/job/|
1039382087270|viewJob|4740513|3434016|2016-08-15 00:01:05|app||1
1039382087270|viewJob|4740513|3434016|2016-08-23 21:19:09|app||1
1039382087270|viewJob|7547845|4231910|2016-08-29 13:00:23|web|www.104.com.tw/job/|
1039382087270|viewJob|7507165|3557115|2016-08-07 20:45:18|web|www.104.com.tw/job/|
1039382087270|applyJob|7507165|3557115||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7507165|3557115|2016-08-14 23:58:14|app||1
1039382087270|viewJob|7507165|3557115|2016-08-01 08:09:08|web|www.104.com.tw/job/|
1039382087270|applyJob|7507165|3557115||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7064051|28990860|2016-08-10 09:19:21|web|www.104.com.tw/job/|
1039382087270|applyJob|7064051|28990860||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7064051|28990860|2016-08-10 09:34:39|web|www.104.com.tw/job/|
1039382087270|viewJob|8329817|16446274|2016-08-29 13:04:58|web|www.104.com.tw/job/|
1039382087270|viewJob|7881286|80328219|2016-08-29 13:02:08|web|www.104.com.tw/job/|
1039382087270|applyJob|7881286|80328219||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8247955|97172648|2016-08-10 09:21:26|web|www.104.com.tw/job/|
1039382087270|viewJob|8288227|4231910|2016-08-10 09:28:35|web|www.104.com.tw/job/|
1039382087270|applyJob|8223501|3358805||app||0
1039382087270|applyJob|8223501|3358805||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8223501|3358805|2016-08-01 08:07:20|web|www.104.com.tw/job/|
1039382087270|viewJob|6624355|22959223|2016-08-14 23:50:10|app||1
1039382087270|viewJob|8366661|27935073|2016-08-07 20:25:58|web|www.104.com.tw/job/|
1039382087270|viewJob|8366661|27935073|2016-08-07 20:50:19|web|www.104.com.tw/job/|
1039382087270|viewJob|7502309|11456006|2016-08-07 20:30:22|web|www.104.com.tw/job/|
1039382087270|applyJob|7502309|11456006||app||0
1039382087270|viewJob|7502309|11456006|2016-08-23 21:16:12|app||1
1039382087270|viewJob|8436632|3374707|2016-08-07 20:10:15|web|www.104.com.tw/job/|
1039382087270|viewJob|7920125|3434016|2016-08-14 23:52:39|app||1
1039382087270|viewJob|7977832|97311466|2016-08-17 09:11:59|app||1
1039382087270|viewJob|6857932|27935073|2016-08-14 23:58:23|app||1
1039382087270|viewJob|6857932|27935073|2016-08-08 11:30:57|app||1
1039382087270|viewJob|6857932|27935073|2016-08-07 20:50:58|web|www.104.com.tw/job/|
1039382087270|viewJob|6857932|27935073|2016-08-23 21:20:38|app||1
1039382087270|viewJob|6857932|27935073|2016-08-01 08:19:26|web|www.104.com.tw/job/|
1039382087270|viewJob|7537091|3374805|2016-08-10 09:20:44|web|www.104.com.tw/job/|
1039382087270|applyJob|7537091|3374805||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7586763|97311466|2016-08-17 09:08:59|app||1
1039382087270|viewJob|8191237|70817744|2016-08-08 11:20:53|app||1
1039382087270|viewJob|7493230|11456006|2016-08-07 20:30:03|web|www.104.com.tw/job/|
1039382087270|viewJob|7547865|4231910|2016-08-10 09:51:17|web|www.104.com.tw/job/|
1039382087270|viewJob|5772053|84443471|2016-08-08 11:31:49|app||1
1039382087270|viewJob|5772053|84443471|2016-08-23 21:18:06|app||1
1039382087270|viewJob|5772053|84443471|2016-08-08 11:26:13|app||1
1039382087270|viewJob|8165833|3374805|2016-08-14 23:50:23|app||1
1039382087270|viewJob|5395650|11456006|2016-08-07 20:16:39|web|www.104.com.tw/job/|
1039382087270|viewJob|5395650|11456006|2016-08-23 21:20:09|app||1
1039382087270|viewJob|6044673|27935073|2016-08-07 20:51:32|web|www.104.com.tw/job/|
1039382087270|viewJob|6044673|27935073|2016-08-08 11:26:44|app||1
1039382087270|viewJob|6044673|27935073|2016-08-07 20:52:52|web|www.104.com.tw/job/|
1039382087270|applyJob|6044673|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|6044673|27935073|2016-08-01 08:19:54|web|www.104.com.tw/job/|
1039382087270|viewJob|7492035|11456006|2016-08-08 11:21:35|app||1
1039382087270|viewJob|7974552|97172648|2016-08-10 09:22:34|web|www.104.com.tw/job/|
1039382087270|viewJob|7735943|3374707|2016-08-14 23:49:50|app||1
1039382087270|viewJob|8056783|84703052|2016-08-23 21:25:07|app||1
1039382087270|viewJob|7731887|70796749|2016-08-10 09:20:04|web|www.104.com.tw/job/|
1039382087270|applyJob|7731887|70796749||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7731887|70796749|2016-08-10 09:35:02|web|www.104.com.tw/job/|
1039382087270|viewJob|8002981|84894313|2016-08-15 00:01:33|app||1
1039382087270|viewJob|8002981|84894313|2016-08-15 00:07:30|app||1
1039382087270|viewJob|8002981|84894313|2016-08-08 11:26:28|app||1
1039382087270|applyJob|8193392|80328219||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8193392|80328219|2016-08-10 09:44:51|web|www.104.com.tw/job/|
1039382087270|viewJob|8193392|80328219|2016-08-10 09:45:24|web|www.104.com.tw/job/|
1039382087270|viewJob|7492769|11456006|2016-08-01 09:10:32|web|www.104.com.tw/job/|
1039382087270|viewJob|7492769|11456006|2016-08-01 09:09:38|web|www.104.com.tw/job/|
1039382087270|applyJob|7492769|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7492769|11456006|2016-08-01 08:14:19|web|www.104.com.tw/job/|
1039382087270|viewJob|6625416|80329815|2016-08-14 23:56:01|app||1
1039382087270|applyJob|6625416|80329815||app||0
1039382087270|viewJob|7628196|84443471|2016-08-18 23:22:51|web|www.104.com.tw/job/|
1039382087270|viewJob|8295189|3077208|2016-08-29 13:05:39|web|www.104.com.tw/job/|
1039382087270|viewJob|7348748|27935073|2016-08-07 20:52:08|web|www.104.com.tw/job/|
1039382087270|viewJob|7348748|27935073|2016-08-07 20:53:20|web|www.104.com.tw/job/|
1039382087270|applyJob|7348748|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8312038|3084741|2016-08-29 13:04:32|web|www.104.com.tw/job/|
1039382087270|viewJob|7944710|3557017|2016-08-26 13:43:09|web|www.104.com.tw/job/|
1039382087270|applyJob|7944710|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|applyJob|7944710|3557017||app||0
1039382087270|viewJob|7944710|3557017|2016-08-08 11:25:09|app||1
1039382087270|viewJob|7944710|3557017|2016-08-08 11:23:55|app||1
1039382087270|applyJob|7944710|3557017||app||0
1039382087270|viewJob|7944710|3557017|2016-08-08 11:32:28|app||1
1039382087270|viewJob|7944710|3557017|2016-08-26 13:48:40|web|www.104.com.tw/job/|
1039382087270|viewJob|8020950|70817744|2016-08-08 11:34:51|app||1
1039382087270|viewJob|5047750|80328219|2016-08-10 09:31:47|web|www.104.com.tw/job/|
1039382087270|viewJob|7644586|80329815|2016-08-14 23:55:43|app||1
1039382087270|viewJob|7644586|80329815|2016-08-07 20:44:43|web|www.104.com.tw/job/|
1039382087270|viewJob|7289928|84703052|2016-08-07 20:49:05|web|www.104.com.tw/job/|
1039382087270|applyJob|7289928|84703052||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|applyJob|7289928|84703052||app||0
1039382087270|viewJob|7861846|80333183|2016-08-10 09:51:48|web|www.104.com.tw/job/|
1039382087270|viewJob|8260514|14089976|2016-08-10 09:30:29|web|www.104.com.tw/job/|
1039382087270|viewJob|8299866|28990860|2016-08-10 09:23:12|web|www.104.com.tw/job/|
1039382087270|viewJob|8320466|28990860|2016-08-26 13:41:28|web|www.104.com.tw/job/|
1039382087270|applyJob|8320466|28990860||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8320466|28990860|2016-08-26 13:49:40|web|www.104.com.tw/job/|
1039382087270|viewJob|7608813|86517510|2016-08-10 09:18:55|web|www.104.com.tw/job/|
1039382087270|viewJob|8247979|97172648|2016-08-10 09:44:30|web|www.104.com.tw/job/|
1039382087270|viewJob|8236075|70789634|2016-08-07 20:10:53|web|www.104.com.tw/job/|
1039382087270|applyJob|8236075|70789634||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|applyJob|7491554|11456006||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7491554|11456006|2016-08-07 20:15:33|web|www.104.com.tw/job/|
1039382087270|viewCust||3084741|2016-08-29 13:04:28|web|www.104.com.tw/jobbank/custjob/index.php|
1039382087270|viewCust||97311466|2016-08-17 09:04:40|app||1
1039382087270|viewJob|7492692|11456006|2016-09-19 16:44:08|app||1
1039382087270|viewJob|8062567|27935073|2016-09-19 16:47:54|app||1
1039382087270|viewJob|8062567|27935073|2016-09-18 23:01:29|web|www.104.com.tw/job/|
1039382087270|applyJob|8062567|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8062567|27935073|2016-09-29 11:31:23|app||1
1039382087270|viewJob|4143534|86517510|2016-09-19 16:42:05|app||1
1039382087270|viewJob|5395650|11456006|2016-09-04 21:18:36|app||1
1039382087270|viewJob|5395650|11456006|2016-09-19 16:45:41|app||1
1039382087270|viewJob|5395650|11456006|2016-09-09 10:42:44|app||1
1039382087270|viewJob|7492035|11456006|2016-09-19 16:44:32|app||1
1039382087270|viewJob|5474380|27935073|2016-09-19 16:42:22|app||1
1039382087270|viewJob|8184495|89283591|2016-09-04 21:14:33|app||1
1039382087270|viewJob|8184495|89283591|2016-09-09 10:40:54|app||1
1039382087270|viewJob|8184495|89283591|2016-09-19 16:46:48|app||1
1039382087270|viewJob|6158448|4231910|2016-09-09 10:35:43|app||1
1039382087270|viewJob|7186962|86517510|2016-09-19 16:42:51|app||1
1039382087270|viewJob|6857932|27935073|2016-09-09 10:43:32|app||1
1039382087270|viewJob|6857932|27935073|2016-09-18 23:03:07|web|www.104.com.tw/job/|
1039382087270|applyJob|6857932|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|6023973|56054251|2016-09-07 13:41:32|web|www.104.com.tw/job/|
1039382087270|applyJob|8496444|28990860||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8496444|28990860|2016-09-05 18:30:23|app||1
1039382087270|viewJob|8496444|28990860|2016-09-09 10:42:08|app||1
1039382087270|viewJob|8496444|28990860|2016-09-28 21:14:10|web|www.104.com.tw/job/|
1039382087270|viewJob|5503456|11456006|2016-09-28 21:05:08|web|www.104.com.tw/job/|
1039382087270|viewJob|5503456|11456006|2016-09-07 13:37:16|web|www.104.com.tw/job/|
1039382087270|viewJob|7842216|3374707|2016-09-05 18:32:03|app||1
1039382087270|viewJob|8156100|16091049|2016-09-05 18:32:33|app||1
1039382087270|applyJob|8156100|16091049||app||0
1039382087270|viewJob|8363185|86517510|2016-09-07 13:39:41|web|www.104.com.tw/job/|
1039382087270|viewJob|8464482|70789634|2016-09-04 21:17:50|app||1
1039382087270|viewJob|8081424|3557017|2016-09-28 21:05:28|web|www.104.com.tw/job/|
1039382087270|applyJob|8081424|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7507165|3557115|2016-09-18 23:02:10|web|www.104.com.tw/job/|
1039382087270|applyJob|7507165|3557115||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7492256|11456006|2016-09-28 21:13:13|web|www.104.com.tw/job/|
1039382087270|viewJob|7492256|11456006|2016-09-19 16:44:48|app||1
1039382087270|viewJob|7492256|11456006|2016-09-09 10:46:37|app||1
1039382087270|viewJob|8324829|3358805|2016-09-09 10:37:35|app||1
1039382087270|viewJob|8002981|84894313|2016-09-09 10:39:03|app||1
1039382087270|viewJob|8002981|84894313|2016-09-04 21:14:11|app||1
1039382087270|viewJob|8056783|84703052|2016-09-18 23:00:52|web|www.104.com.tw/job/|
1039382087270|viewJob|8056783|84703052|2016-09-19 16:47:48|app||1
1039382087270|viewJob|8193392|80328219|2016-09-19 16:40:01|app||1
1039382087270|applyJob|8193392|80328219||app||0
1039382087270|viewJob|8429666|86517510|2016-09-07 13:37:52|web|www.104.com.tw/job/|
1039382087270|viewJob|8429666|86517510|2016-09-07 13:38:08|web|www.104.com.tw/job/|
1039382087270|applyJob|8366661|27935073||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8366661|27935073|2016-09-07 13:40:07|web|www.104.com.tw/job/|
1039382087270|viewJob|7787624|3458403|2016-09-18 23:02:27|web|www.104.com.tw/job/|
1039382087270|applyJob|7787624|3458403||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7289928|84703052|2016-09-18 22:59:59|web|www.104.com.tw/job/|
1039382087270|viewJob|8513285|80329815|2016-09-09 10:45:55|app||1
1039382087270|viewJob|8513285|80329815|2016-09-28 21:03:19|web|www.104.com.tw/job/|
1039382087270|viewJob|7944710|3557017|2016-09-18 22:59:33|web|www.104.com.tw/job/|
1039382087270|applyJob|7944710|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|applyJob|6625416|80329815||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|6625416|80329815|2016-09-28 21:02:41|web|www.104.com.tw/job/|
1039382087270|viewJob|8348866|3557017|2016-09-19 16:47:35|app||1
1039382087270|viewJob|7501101|3434016|2016-09-18 23:03:41|web|www.104.com.tw/job/|
1039382087270|applyJob|7501101|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7501101|3434016|2016-09-28 21:11:59|web|www.104.com.tw/job/|
1039382087270|applyJob|7501101|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7840041|84894313|2016-09-09 10:39:18|app||1
1039382087270|viewJob|5332719|84443471|2016-09-09 10:43:13|app||1
1039382087270|viewJob|8027166|3374805|2016-09-09 10:37:59|app||1
1039382087270|viewJob|8513337|80329815|2016-09-04 21:17:09|app||1
1039382087270|applyJob|8300575|70789634||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8436632|3374707|2016-09-09 10:36:02|app||1
1039382087270|viewJob|7517913|84703052|2016-09-18 23:00:19|web|www.104.com.tw/job/|
1039382087270|viewJob|7517913|84703052|2016-09-18 23:01:07|web|www.104.com.tw/job/|
1039382087270|viewJob|7517913|84703052|2016-09-19 16:48:06|app||1
1039382087270|viewJob|7109002|3434016|2016-09-18 23:04:00|web|www.104.com.tw/job/|
1039382087270|applyJob|7109002|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7571283|3359109|2016-09-18 23:02:33|web|www.104.com.tw/job/|
1039382087270|applyJob|7571283|3359109||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|3841392|11456006|2016-09-09 10:42:56|app||1
1039382087270|applyJob|8247955|97172648||app||0
1039382087270|applyJob|8247955|97172648||app||0
1039382087270|viewJob|8247955|97172648|2016-09-09 10:35:00|app||1
1039382087270|viewJob|7920125|3434016|2016-09-09 10:44:02|app||1
1039382087270|applyJob|7920125|3434016||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|7920125|3434016|2016-09-18 23:03:31|web|www.104.com.tw/job/|
1039382087270|applyJob|8271121|3557017||web|www.104.com.tw/jobbank/login/apply/job_send2_2011.cfm|
1039382087270|viewJob|8271121|3557017|2016-09-18 22:58:46|web|www.104.com.tw/job/|
1039382087270|viewJob|8284281|28421312|2016-09-19 16:42:37|app||1
1039382087270|viewJob|8428581|11456006|2016-09-19 16:45:21|app||1
1039382087270|applyJob|8428581|11456006||app||0
1039382087270|applyJob|7295948|80328219||app||0
1039382087270|viewJob|7295948|80328219|2016-09-09 10:38:09|app||1
1039382087270|viewJob|7594854|3358805|2016-09-04 21:16:31|app||1
1039382087270|viewJob|7595671|70796826|2016-10-11 12:15:00|app||1
1039382087270|viewJob|7944696|3557017|2016-10-23 22:27:46|app||1
1039382087270|applyJob|7944696|3557017||app||0
1039382087270|viewJob|7920125|3434016|2016-10-19 21:58:50|app||1
1039382087270|viewJob|3941643|84443471|2016-10-23 22:25:28|app||1
1039382087270|viewJob|6857932|27935073|2016-10-19 22:03:17|app||1
1039382087270|viewJob|7373825|28990860|2016-10-23 22:21:35|app||1
1039382087270|viewJob|8104894|11456006|2016-10-19 21:52:43|app||1
1039382087270|viewJob|7608813|86517510|2016-10-11 12:14:56|app||1
1039382087270|viewJob|7982802|84443471|2016-10-11 12:19:42|app||1
1039382087270|viewJob|7982802|84443471|2016-10-11 12:11:02|app||1
1039382087270|viewJob|7982802|84443471|2016-10-27 10:45:17|app||1
1039382087270|viewJob|8348866|3557017|2016-10-11 12:22:59|app||1
1039382087270|viewJob|8204647|70789634|2016-10-16 22:03:20|app||1
1039382087270|viewJob|8204647|70789634|2016-10-11 12:25:19|app||1
1039382087270|viewJob|8149662|84443471|2016-10-16 22:03:38|app||1
1039382087270|viewJob|8149662|84443471|2016-10-23 22:25:18|app||1
1039382087270|viewJob|7976143|80328219|2016-10-27 10:43:51|app||1
1039382087270|applyJob|7976143|80328219||app||0
1039382087270|viewJob|7492256|11456006|2016-10-11 12:21:50|app||1
1039382087270|viewJob|8428581|11456006|2016-10-11 12:21:58|app||1
1039382087270|applyJob|8620965|80329815||app||0
1039382087270|viewJob|8620965|80329815|2016-10-16 22:04:12|app||1
1039382087270|viewJob|8431240|3434016|2016-10-27 10:45:32|app||1
1039382087270|viewJob|8431240|3434016|2016-10-11 12:23:16|app||1
1039382087270|viewJob|5772053|84443471|2016-10-16 22:03:43|app||1
1039382087270|viewJob|7974552|97172648|2016-10-11 12:13:38|app||1
1039382087270|viewJob|7585141|11456006|2016-10-19 22:00:59|app||1
